ax_mean,ay_mean,az_mean,ax_std,ay_std,az_std,gx_std,gy_std,gz_std,roll_mean,pitch_mean,acc_mag_mean,acc_mag_std,cadence_hz,terrain_label,t_start,t_end
0.033431323852060844,0.015201251756102391,9.837258669402107,0.1361734342497878,0.07959704221078065,0.29923195303375555,0.03508954320515908,0.04253590753477143,0.027568220956729,0.9740475922682755,1.9018917712215089,9.838578260669584,0.29925688665154626,14.0,flat,0,990
0.020362401274752008,-0.014968633204840985,9.891314310450685,0.14332570795229296,0.07977741304783433,0.2734350294295146,0.03643434431118315,0.041008858287883296,0.028622233319340405,-0.5650813438173821,0.03666072312218374,9.89269777682597,0.2732609795059693,17.0,flat,500,1490
-0.02309354764345163,0.010078371308438304,9.836033694509462,0.1393772881464298,0.08022646688428946,0.2974193390798096,0.036012502818823455,0.040985786938544294,0.02821132161156586,-0.5924081149506628,-1.899272635294674,9.837372527486862,0.2972480724417545,15.0,flat,1000,1990
-0.031848157656549345,0.0005748054847757682,9.749745014575096,0.1395273702555795,0.07422395492716942,0.272941754291548,0.03394477660998714,0.04352509387743372,0.02963972215124974,0.9726316398413829,-0.03017161348670606,9.751066265169102,0.2728982457237562,11.0,flat,1500,2490
0.0038490006256037945,0.0009766429716762425,9.749571495093756,0.1507128503816278,0.07165322536648465,0.269475092042615,0.03608963104560799,0.043176340434861654,0.028644505908218827,0.00202903238872018,1.9329217588838565,9.750983426318433,0.2695732611956217,15.0,flat,2000,2990
0.036711787383904064,0.01831786375341595,9.840398906174007,0.13432842205145906,0.07657203498258146,0.29786977510399154,0.034562728096322486,0.04244703749645844,0.02890338324413748,-0.9834516766134394,0.06173259127885891,9.841683251428345,0.29799358856773894,18.0,flat,2500,3490
0.023890205338693158,-0.018398773655628867,9.888447610029353,0.1440848303561286,0.07989899643051647,0.2661178476975732,0.03655957153662349,0.04160883500333682,0.02774384011814549,0.561916241731299,-1.893620500949035,9.889855378154037,0.2660017451531716,12.0,flat,3000,3990
-0.021771364542777574,0.011437116399321568,9.830971859459106,0.13894879101906477,0.08078411406896921,0.28589409525328136,0.0369369903407857,0.041685410711698234,0.030705383173903526,0.577890441418969,-0.02420615226994398,9.8323066195704,0.28577668535518036,10.0,flat,3500,4490
-0.03705128298460904,0.0023718269899479717,9.746766495807435,0.13112405315550155,0.07440702586091848,0.2873920305781402,0.035929881843480775,0.042326941926712436,0.030424439412826364,-0.9677647967182215,1.8858528668087626,9.747993979774083,0.28730685782788823,13.0,flat,4000,4990
-0.0029259976944991006,-0.0024399762804549275,9.744079303963025,0.14631288653072608,0.07290164010911539,0.287193262111212,0.037955653147558964,0.04111018391626718,0.02969904071532466,-0.004500602748002951,0.007266910897668422,9.745436859702167,0.2872131319383667,14.0,flat,4500,5490
0.03308755142599701,0.0157110255673355,9.834976902053784,0.1355912015085503,0.07585929354777325,0.29194663922699865,0.03500280522214339,0.043485583423749745,0.02875953920315448,0.9899399346225765,-1.8951086077669705,9.836257672332195,0.2920253410828856,19.0,flat,5000,5990
0.021586536131928104,-0.018869064554983245,9.88201251441016,0.1401629111822005,0.07549892021970178,0.2667980551764319,0.03852049744063128,0.04262160752283533,0.030933712320563765,-0.562941138008118,-0.018093879704116512,9.88332716187212,0.2666652046584644,19.0,flat,5500,6490
-0.02303986935401325,0.009650579543935656,9.828626337252732,0.14189788056047892,0.0741715568450548,0.29313215565496725,0.03822559345906952,0.04314788259601994,0.028656738571236504,-0.6066187267847184,1.9100599314375166,9.829954218537878,0.2929594176635345,16.0,flat,6000,6990
-0.037443838119320505,-0.0012031601100060216,9.747097151609397,0.1392977305924375,0.07336631548431216,0.27910805483551937,0.034173006026462095,0.04402301368054457,0.028369143299213674,0.9625617354130275,0.055510736250159294,9.748430839889602,0.27900152759431335,13.0,flat,6500,7490
0.0017172958873704284,-0.004356466746886143,9.739779114561868,0.15152358513904585,0.07677815379677976,0.2702490442607094,0.037009860960816925,0.04330151951694664,0.027731792775015408,0.05465177752174522,-1.8896470291018335,9.741243095108292,0.2703757762315827,12.0,flat,7000,7990
0.04050044366791201,0.013652953208184064,9.829976009865497,0.13908303613299225,0.08214250954233877,0.2916520239547306,0.03394584775089559,0.043145471022686954,0.028591706804326086,-0.9440887918409063,-0.05527638959270727,9.831376369841639,0.2918671694402753,12.0,flat,7500,8490
0.027544473721738304,-0.01877250186173189,9.891435920890842,0.14857017432258077,0.08182183722228473,0.2684923598303867,0.03477868978070942,0.042535476367683185,0.02757139031111016,0.571730862239443,1.875747571037496,9.892932231121257,0.268469377995866,16.0,flat,8000,8990
-0.017967857906431572,0.009143333898280702,9.841511862368217,0.14778598455913625,0.07691656906905132,0.29095124902380326,0.034851206451199046,0.042392702967058785,0.03029632165958628,0.5788990357702,0.029085931418981085,9.842930699102643,0.2908761139955092,16.0,flat,8500,9490
-0.03453553412269197,-0.003180699603797883,9.752757110421785,0.14131613198896503,0.07308024877291724,0.2813437515313528,0.034219716680476,0.04227134820961738,0.029322174369033234,-0.9598562809661655,-1.8979776491605036,9.754106207320289,0.2812432658281647,11.0,flat,9000,9990
0.006885079047485616,-0.005962321605352026,9.749730616884046,0.15462067176752825,0.07459154794336875,0.27713905249484744,0.03845512134640253,0.042507167318799124,0.031300064906340457,-0.0075743013537518155,-0.03673706890544141,9.751228600816145,0.2772257231279555,10.0,flat,9500,10490
0.04135195175180193,0.013791386118532003,9.832769932241055,0.13763544897806795,0.08069475867646506,0.2898893221336594,0.0349421581174879,0.044374653389653025,0.03023932851745554,0.9624305237151485,1.9047025721897217,9.834144378019733,0.2900107087397832,14.0,flat,10000,10990
0.024321077154703562,-0.012914658011445748,9.884972599393514,0.14418495911020898,0.08414358857995977,0.2717091710695542,0.035269795658401305,0.042440075013517396,0.029997740891607786,-0.5549558456624029,0.04457697073011168,9.88641100215484,0.2715415342935869,17.0,flat,10500,11490
-0.020549936673171808,0.01075909994529592,9.838428411938548,0.14278288239126177,0.07564984009997136,0.29987611478550724,0.035813231971744346,0.043433500189735554,0.028197826649926257,-0.5893073543853427,-1.9062827725784532,9.839773888060623,0.29972493365938174,17.0,flat,11000,11990
-0.03769921904090186,-0.0047402488838491465,9.736068604553827,0.1371636005211655,0.06784129598602504,0.24950795722738803,0.035190038885012945,0.043797253390430065,0.029949608469208015,0.9822150061021934,1.9648946269366905,9.737333115400707,0.24951100396649545,13.0,flat,11500,12490
-0.001131136500979017,-0.006009034689208701,9.713640194777675,0.15006574598543468,0.07251383895506885,0.3082825012829904,0.03632681117337115,0.04317429819815946,0.03023007390826139,0.03354125237286307,5.91497745706956,9.715052775406349,0.3084348192319548,13.0,stairs,12000,12990
0.03195646305166261,0.012780275592543846,9.811305769888259,0.13734243358583922,0.07618808811200181,0.44405846126533405,0.033026608378776606,0.04363311335129798,0.030708355561411844,-0.9805647841240703,4.052312506877389,9.812611069522843,0.44404748869216054,12.0,stairs,12500,13490
