timestamp,ax,ay,az,gx,gy,gz,roll,pitch,yaw,terrain_label
0,0.014901424590336979,0.05169928893985752,10.110501516256296,-0.008239354869719998,0.005070202721353568,-0.011140813582330876,0.02793033484317932,0.0467730202018494,89.34074969842139,flat
10,0.01592441393510744,0.041534727146806484,10.175420274826916,-0.002173008771931117,0.004697118142304229,-0.0025449758046373274,0.0883852915776251,0.3272304537471695,90.43087832790638,flat
20,0.05937265224590218,0.0642509503484729,10.15563533932087,0.030483619983579614,-0.003453101509034155,-0.0019253492523134642,0.313309692268784,0.31343522539224067,90.15758734832681,flat
30,0.10509921200764774,0.08270185885319523,10.182010468600055,0.014858907268426574,0.008571380970653065,0.005679686054157793,0.056941994261983486,0.24847005228901797,90.03687338167668,flat
40,0.07125013212574041,0.07331229819052701,10.287996001916031,0.027389983357174713,0.01805110791360598,0.012583479000275231,-0.048283342237793125,0.646472209878143,90.45812478924606,flat
50,0.08932662611186765,0.078099578792943,10.276094759000658,0.016178689888410234,0.009587817808163222,0.026531164852895715,0.4061272323910879,-0.0036676794376099275,90.70855365706207,flat
60,0.16083017429057306,0.06042055151538296,10.144811141036973,0.02056491799412144,0.022827105517913317,0.018221481412102843,0.5047876203424831,0.9725586060415607,89.46073375126537,flat
70,0.15243423418847613,0.0657287613854117,10.247958252358721,0.04317264617097164,0.041177665587102855,0.008660025078423134,0.8196028944693237,0.31323790521148065,90.48168388117959,flat
80,0.1299775733995328,0.047186631529173774,10.23971933070143,0.02251968912888002,0.053096411337058814,0.038782562702099156,0.3400107538890526,0.6206510965401051,89.97345209616175,flat
90,0.17353448773490274,0.1448938724085868,10.130484591586773,0.03516228392777823,0.038497793105971616,0.02163354144906799,0.8965778423893173,0.828789811078674,90.60115869153361,flat
100,0.15496305431602916,0.057707380916523034,10.213768892553759,0.04255667038582308,0.05379567810970834,0.031773475503951605,1.2097319781747804,0.8977548489792099,90.53971109496959,flat
110,0.16479639222314504,0.07631288868906802,10.23099501550623,0.045805797225963715,0.03027135515183097,0.03889504614956486,0.7302598939228299,1.217495968741185,90.74187912067072,flat
120,0.19412465663830342,0.07707285147760774,10.075764894338468,0.04492551427266904,0.058805537691307655,0.03818918628266861,0.616043089403221,0.8928063343319869,90.45112807213464,flat
130,0.13567792042692084,0.12643741825656285,10.060560252821654,0.05222727975262293,0.04656687409382493,0.04857702623338377,0.8600129910559908,1.2435970354009547,90.08857662723379,flat
140,0.14558965386618264,0.09113992563574644,10.128868331896616,0.05626285476857152,0.05965288832065156,0.04353335787907283,1.0100473967457977,1.1616954550512675,90.56498177852411,flat
150,0.18273671980842515,0.13725125307580652,10.060403782738387,0.057247711876006885,0.05563746548532077,0.03089443782683443,1.1844111649593763,1.420999695086124,90.87157954888484,flat
160,0.16947296091808514,0.07887765566132719,10.04085509822942,0.0401064355453512,0.07240529675031042,0.061706690877047485,1.0162589522859036,1.4323065703455709,91.1034576206602,flat
170,0.20751970511718845,0.10615257693229938,9.994710285051216,0.046681520305544594,0.05108517753223765,0.041923597048011595,1.506849672944506,1.5457113777877096,90.49647904954647,flat
180,0.16708562431729845,0.07086709704191468,9.959921924773136,0.060529215264503076,0.06627132562784728,0.03821118578636405,1.0324762595797885,1.497495418444121,91.20520117185943,flat
190,0.14622899613851417,0.1578816598074387,9.835453182009115,0.05609599867038195,0.05690198638591267,0.04867592470810561,0.9653304810713528,1.5842373435371753,90.75163430120094,flat
200,0.22493487356085054,0.05496747061048747,9.91460557456115,0.031512758108490344,0.05735418026362468,0.040536770111106867,1.5904362967148409,1.8208102596829048,91.10349451313778,flat
210,0.1647320422241344,0.09644350042893916,9.880654575049222,0.04639113181320463,0.055883121363573054,0.040702466956752524,0.9681471481773307,2.027464262110138,90.8903978392999,flat
220,0.16233924311481304,0.10222044417532344,9.770517980924017,0.02029609674979573,0.047603005502455595,0.059974107187761416,1.4342002809418046,1.7926161024064993,91.14645893038293,flat
230,0.10476017788523109,0.09120656974139939,9.739908982426883,0.03734500488851239,0.05382332543491554,0.030332008688432003,2.1484212478645057,1.8101820870563734,91.40764034025099,flat
240,0.11687089175109487,0.06837171086944764,9.626308591856796,0.05227826353917236,0.05082511715040092,0.027642920770857612,1.5701681536812515,2.1763333509204332,90.82006210312157,flat
250,0.12088472814979064,0.0647533765186745,9.69043969787525,0.019910335441933803,0.05095342214656414,0.029450056367586543,1.393880458610645,2.1148195649481045,91.03209620847574,flat
260,0.0661948330044831,0.06428992692927506,9.656659787473163,0.016837929626872226,0.046100134301094865,0.03621211894575798,1.6497123056342664,2.353005509061425,91.33926321543146,flat
270,0.09414605674902694,0.05253526815668104,9.590114574939744,0.02835907686539279,0.049599143844890656,0.007417994812181229,1.691828805865477,2.0691737662171494,92.05175327640106,flat
280,0.04616956126387771,0.07950787243076893,9.61679799960099,0.000619165338264005,0.04689656783791572,-0.0003854119506964439,1.7724974974096748,1.9556519432426818,91.11961477904802,flat
290,0.036103339696077985,0.11026588870721528,9.513751307216712,0.004885987748618681,0.022906303771013277,0.010014762919189766,1.9087254940590128,2.2638642207618043,92.03768768065207,flat
300,0.0070154483459789994,0.020334411045878024,9.531383136430367,0.012231073054032753,0.03759294545201065,-0.003978549815594973,1.6018318712584914,2.2737804612718393,92.07382520184126,flat
310,0.06059436462393569,-0.011136536420372756,9.427965826770043,-0.00508635370472714,0.012311021871721221,0.0044774161806053255,2.1779733057790995,2.4654840428076255,91.48992303687673,flat
320,-0.015470277847724577,0.020037255095494085,9.456910581043216,-0.006126040148506356,0.025135175469809933,0.010038326303865065,1.9176807417877475,2.405614733651967,91.47604890948884,flat
330,-0.06673593966373222,0.09267625548795996,9.432063214093876,-0.0013092958456134597,0.020387327668452162,-0.007651058272397504,2.0395554192698495,2.7304294712791206,91.40400618325525,flat
340,-0.029914039740369377,-0.016312855147476893,9.438467423152778,-0.009432135940500649,-0.010099633569379613,-0.016779886548985958,1.7914136980836233,2.5712899876470883,91.63704156487333,flat
350,-0.11025022003606616,0.04943898630890133,9.399012261600804,-0.015738043671279855,0.004697223637052912,-0.005564006984455749,2.194442749656369,2.703114472319884,91.28110133649241,flat
360,-0.08565006427415489,0.04306309829932752,9.405165125955909,-0.02637021582377478,-0.006192766860203385,-0.0013221606404424796,1.903125765373774,2.7460080690862476,91.72559136140755,flat
370,-0.16806897306324708,-0.031367683836722865,9.451312890527143,-0.023619106184023898,-0.014359035671762648,-0.030499251194977768,2.024639171757117,2.792254895534381,92.24259694651539,flat
380,-0.16538385372509298,-0.005098785200249364,9.390483176372369,-0.03262189486553258,0.0015259244761256455,-0.008828847679543067,1.7943016359558805,2.7845036355737594,91.65499392374294,flat
390,-0.1346241568836961,0.0194013447030104,9.338319134591968,-0.030554442390684604,-0.023637947154572764,-0.012188594592631587,1.790515708682175,2.924762444944739,91.8105984374646,flat
400,-0.13194865115529555,-0.04793931871297212,9.51640564554319,-0.04349498238996925,-0.03015124245226117,-0.013970559070132643,2.1336945181471196,2.694038522120299,91.41667255412669,flat
410,-0.16097813140346334,-0.04958005739068337,9.51212568273375,-0.04335548470358603,-0.02614604356535099,-0.014267672464229204,1.9106470125251227,3.1607646423616056,92.08312799263248,flat
420,-0.17992769375863787,-0.06758321386055585,9.396271791067862,-0.054014139247267806,-0.02465458033469356,-0.007138605850260292,1.8290774709067568,2.858442006712186,92.09383731202846,flat
430,-0.1940485522345703,-0.08695076372437596,9.5167276152715,-0.04660393644178527,-0.037290784843552395,-0.03516712098121817,1.8688372448066288,2.6654404582365054,92.07686884305575,flat
440,-0.236060017514498,-0.08204057343773678,9.481760472548123,-0.056036098087157246,-0.028297006589362565,-0.03267740121930201,2.132057832629829,2.9844764235844203,92.03565040477854,flat
450,-0.21805277639757903,-0.10497914920300933,9.547811158401501,-0.06025482703805437,-0.038428361025643794,-0.03980464530001497,1.8584218303882336,2.7928289252959164,92.05547980428426,flat
460,-0.21304588495742816,-0.07254925898224204,9.57985619891031,-0.04722006897860475,-0.06895941912551146,-0.03717129098797196,1.9498409020953034,3.1094110108452084,92.33614745704728,flat
470,-0.16827054205419575,-0.10156373235811367,9.586405334818737,-0.04786865445161421,-0.055546352037598556,-0.023083013870714597,1.962715654825913,3.4286070090177154,92.21885748547616,flat
480,-0.18841371341694785,-0.07589787932666595,9.59405767316497,-0.04185182817651469,-0.05855589457961419,-0.05274163486845424,1.559793688627288,2.8367657669732442,92.36356735797362,flat
490,-0.2483448293745207,-0.13356412788459748,9.635623991767012,-0.053174661874160666,-0.050420301307658,-0.04843297530577896,1.6298300620974682,3.0649941477419915,92.37478565892543,flat
500,-0.1804887841771869,-0.08044294261520332,9.662658726551488,-0.043472297346390125,-0.08331156154145034,-0.026228190634954386,1.9693686104398198,2.6488988822590747,92.68816919529863,flat
510,-0.19460070293667303,-0.06833207514542787,9.706219753289627,-0.04025408290830925,-0.0329815152800174,-0.029622113515102307,1.7300618430772088,3.089300726985464,92.59471816144259,flat
520,-0.1943444109430839,-0.15558824286618717,9.784422474360523,-0.03906144965516034,-0.05411742459285697,-0.04292280649731833,2.061499395925,2.8169374253248765,92.48957974372348,flat
530,-0.1449175614782108,-0.08644848676531781,9.792188277349954,-0.04907349936388063,-0.05843544935718413,-0.029867727415870522,2.0135733622201,2.8617189701223436,92.926965061557,flat
540,-0.11992029047234215,-0.06217914289042256,9.902092244200963,-0.03621893421409328,-0.048141691194243885,-0.033778901010609715,1.9315165815736153,2.756086805975468,92.63684600387977,flat
550,-0.1089710176122517,-0.1360748819326373,9.981779735367486,-0.0305859523358878,-0.03609034155074242,-0.02063751487752484,2.1165677175502466,3.10949526699636,92.94118476563189,flat
560,-0.14676258523560018,-0.049817916497835506,9.916858834342182,-0.030324730215650835,-0.04992862096820757,-0.033028021081812874,1.6984354468386678,3.148322623680718,92.77030662879376,flat
570,-0.11431129726779567,-0.08706576251555226,9.994903865470901,-0.04712350808177566,-0.04780374172008238,-0.021349879356301803,1.8048324652650514,2.9324273287479437,92.07376729933236,flat
580,-0.07748525038807977,-0.11986177964456966,10.0432437619648,-0.020250892092811872,-0.05419773216542366,-0.002738625991930286,1.5157983061151619,2.73286414231875,93.0554978987328,flat
590,-0.03966223082123274,-0.09889868947499085,10.075082488578042,0.004893164235246546,-0.05470344446248217,-0.020471483062471426,2.078454779869416,3.198785664251602,92.74188410488689,flat
600,-0.06411320456832977,-0.07843754759198415,10.086064526188602,-0.016034887045812594,-0.05541762997016994,-0.0230181284337505,1.9377532160387825,2.7030875233345295,92.72260199244452,flat
610,-0.03561488712406605,-0.09032805750885685,10.147435930947712,-0.014792050434591095,-0.05590054383601554,-0.013137186777805083,1.4942583777519227,2.3902358468771885,92.8590177274981,flat
620,-0.04323891285613489,-0.07334018538627216,10.159416867422037,0.0012212696881254708,-0.05112092803848542,-0.02068398024464177,1.5179352957568526,2.8810072596561676,92.70710493060827,flat
630,-0.025837335086466177,-0.11350914572671936,10.09513899544708,0.005635998013654204,-0.05402552813069131,0.010330160245435665,1.659166131498571,2.53230894232364,92.91425136695382,flat
640,0.05442089249597738,-0.07670614790956841,10.218693399011066,0.01943863111020201,-0.03723453236852658,-0.008146885109634365,1.302595833905682,2.9122029160978933,92.7036732796487,flat
650,0.09042517829009566,-0.11963171234086031,10.234125480241142,-0.00014418720084613534,-0.04899628347100365,-0.008986711803864374,1.1435231653374387,2.59679203323042,93.29815618730596,flat
